state_name,county_name,year,vacancy_rate,median_income,median_home_value,median_rent,percent_income_spent_on_rent
Nevada,"Washoe County, Nevada",2018,0.08416341850729031,61155.0,299400.0,1000.0,1589.0
Nevada,"Washoe County, Nevada",2019,0.07696672763475891,64791.0,334100.0,1074.0,1663.0
Nevada,"Washoe County, Nevada",2020,0.07589336696441427,68272.0,360500.0,1150.0,1719.0
Nevada,"White Pine County, Nevada",2009,0.2005329780146569,46148.0,107500.0,671.0,1078.0
Nevada,"White Pine County, Nevada",2010,0.22803904170363798,48545.0,117500.0,730.0,1092.0
Nevada,"White Pine County, Nevada",2011,0.2083055740617366,49812.0,116800.0,748.0,1086.0
Nevada,"White Pine County, Nevada",2012,0.22602892102335928,46505.0,111800.0,758.0,1051.0
Nevada,"White Pine County, Nevada",2013,0.24899328859060402,48586.0,113800.0,757.0,1050.0
Nevada,"White Pine County, Nevada",2014,0.24541387024608502,55337.0,120700.0,768.0,1081.0
Nevada,"White Pine County, Nevada",2015,0.28430271726925666,57122.0,124900.0,703.0,1076.0
Nevada,"White Pine County, Nevada",2016,0.2893789378937894,58156.0,127100.0,758.0,1046.0
Nevada,"White Pine County, Nevada",2017,0.2590868794326241,60358.0,130600.0,696.0,1077.0
Nevada,"White Pine County, Nevada",2018,0.22011049723756906,62993.0,151900.0,681.0,1113.0
Nevada,"White Pine County, Nevada",2019,0.22281167108753316,60827.0,154100.0,699.0,1124.0
Nevada,"White Pine County, Nevada",2020,0.1738651388276774,57353.0,157100.0,788.0,1202.0
New Jersey,"Warren County, New Jersey",2009,0.0638861889193249,69767.0,310500.0,920.0,2112.0
New Jersey,"Warren County, New Jersey",2010,0.07341247744838185,71364.0,307300.0,941.0,2199.0
New Jersey,"Warren County, New Jersey",2011,0.07238862432685032,72615.0,294000.0,968.0,2259.0
New Jersey,"Warren County, New Jersey",2012,0.07538915906113294,73056.0,281600.0,980.0,2271.0
New Jersey,"Warren County, New Jersey",2013,0.07923430525637894,70912.0,271100.0,988.0,2250.0
New Jersey,"Warren County, New Jersey",2014,0.07904419913995656,70934.0,261000.0,999.0,2217.0
New Jersey,"Warren County, New Jersey",2015,0.07950779834754562,70471.0,255300.0,1013.0,2174.0
New Jersey,"Warren County, New Jersey",2016,0.08532468392136096,72999.0,254400.0,1035.0,2150.0
New Jersey,"Warren County, New Jersey",2017,0.08839596457993744,75500.0,256700.0,1056.0,2155.0
New Jersey,"Warren County, New Jersey",2018,0.0900688774948837,78145.0,260000.0,1099.0,2177.0
New Jersey,"Warren County, New Jersey",2019,0.08545730433444022,81307.0,264200.0,1132.0,2154.0
New Jersey,"Warren County, New Jersey",2020,0.07082638096074471,83497.0,265700.0,1128.0,2111.0
New Jersey,"Salem County, New Jersey",2009,0.08248661640992025,59452.0,187400.0,841.0,1648.0
New Jersey,"Salem County, New Jersey",2010,0.07972740263071117,59441.0,196600.0,859.0,1700.0
New Jersey,"Salem County, New Jersey",2011,0.08651176384626626,57174.0,198800.0,929.0,1778.0
New Jersey,"Salem County, New Jersey",2012,0.09064402084776033,59336.0,197200.0,936.0,1808.0
New Jersey,"Salem County, New Jersey",2013,0.08977392697222324,59718.0,190200.0,963.0,1779.0
New Jersey,"Salem County, New Jersey",2014,0.10335175221753672,60768.0,189300.0,999.0,1780.0
New Jersey,"Salem County, New Jersey",2015,0.11846916977443064,61831.0,187800.0,974.0,1757.0
New Jersey,"Salem County, New Jersey",2016,0.12214983713355049,61341.0,186200.0,981.0,1745.0
New Jersey,"Salem County, New Jersey",2017,0.12855278422273783,63934.0,185800.0,981.0,1782.0
New Jersey,"Salem County, New Jersey",2018,0.1351468673129793,64309.0,185300.0,1016.0,1785.0
New Jersey,"Salem County, New Jersey",2019,0.1327052002174307,66842.0,184600.0,1019.0,1818.0
New Jersey,"Salem County, New Jersey",2020,0.11565907197449922,64234.0,185700.0,1024.0,1818.0
New Jersey,"Somerset County, New Jersey",2009,0.062100305709328264,96233.0,432900.0,1252.0,2590.0
New Jersey,"Somerset County, New Jersey",2010,0.06391315729197343,97440.0,431200.0,1295.0,2694.0
New Jersey,"Somerset County, New Jersey",2011,0.06911542030967616,98842.0,420500.0,1379.0,2785.0
New Jersey,"Somerset County, New Jersey",2012,0.06667639452969835,98571.0,407300.0,1379.0,2786.0
New Jersey,"Somerset County, New Jersey",2013,0.06668013087207658,99020.0,398800.0,1386.0,2758.0
New Jersey,"Somerset County, New Jersey",2014,0.0680133759907397,100903.0,396500.0,1420.0,2728.0
New Jersey,"Somerset County, New Jersey",2015,0.0695745636550308,100667.0,399000.0,1411.0,2659.0
New Jersey,"Somerset County, New Jersey",2016,0.07007793535198671,102405.0,404100.0,1435.0,2645.0
New Jersey,"Somerset County, New Jersey",2017,0.07786135716671172,106046.0,412800.0,1499.0,2689.0
New Jersey,"Somerset County, New Jersey",2018,0.07287118985175384,111772.0,420500.0,1552.0,2754.0
New Jersey,"Somerset County, New Jersey",2019,0.06726800666051122,113611.0,430700.0,1594.0,2784.0
New Jersey,"Somerset County, New Jersey",2020,0.05798253206389173,116510.0,436700.0,1636.0,2795.0
New Jersey,"Sussex County, New Jersey",2009,0.08729514308913451,81488.0,324500.0,1099.0,2198.0
New Jersey,"Sussex County, New Jersey",2010,0.0929881267562168,83089.0,322400.0,1111.0,2283.0
New Jersey,"Sussex County, New Jersey",2011,0.10172204705311666,84860.0,312500.0,1148.0,2352.0
New Jersey,"Sussex County, New Jersey",2012,0.11087657106026426,85507.0,295600.0,1176.0,2359.0
New Jersey,"Sussex County, New Jersey",2013,0.11690029519461875,87335.0,285800.0,1189.0,2337.0
New Jersey,"Sussex County, New Jersey",2014,0.1263568138628531,87397.0,277600.0,1219.0,2304.0
New Jersey,"Sussex County, New Jersey",2015,0.13255821433166087,86565.0,270600.0,1205.0,2266.0
New Jersey,"Sussex County, New Jersey",2016,0.1379908734494505,87388.0,265600.0,1207.0,2235.0
New Jersey,"Sussex County, New Jersey",2017,0.13901244480128463,89238.0,264100.0,1244.0,2228.0
New Jersey,"Sussex County, New Jersey",2018,0.1444581616456366,90520.0,266000.0,1260.0,2241.0
New Jersey,"Sussex County, New Jersey",2019,0.14572719407863116,94520.0,267500.0,1314.0,2244.0
New Jersey,"Sussex County, New Jersey",2020,0.13323305383089035,96222.0,271500.0,1337.0,2236.0
New Jersey,"Union County, New Jersey",2009,0.06636542918716708,66433.0,396100.0,1059.0,2537.0
New Jersey,"Union County, New Jersey",2010,0.0697646324521312,66791.0,397200.0,1084.0,2640.0
New Jersey,"Union County, New Jersey",2011,0.0734432648143965,68688.0,386000.0,1119.0,2718.0
New Jersey,"Union County, New Jersey",2012,0.07516595080046856,69347.0,373700.0,1147.0,2746.0
New Jersey,"Union County, New Jersey",2013,0.0728677753285248,68507.0,362300.0,1172.0,2739.0
New Jersey,"Union County, New Jersey",2014,0.07393997426613604,69396.0,353300.0,1181.0,2688.0
New Jersey,"Union County, New Jersey",2015,0.07240867329653028,69594.0,345500.0,1174.0,2641.0
New Jersey,"Union County, New Jersey",2016,0.07069371031341525,70476.0,347500.0,1187.0,2627.0
New Jersey,"Union County, New Jersey",2017,0.06714587821804788,73376.0,351800.0,1219.0,2644.0
New Jersey,"Union County, New Jersey",2018,0.06403157748766813,77095.0,357300.0,1248.0,2705.0
New Jersey,"Union County, New Jersey",2019,0.060148219927126025,80198.0,367200.0,1290.0,2726.0
New Jersey,"Union County, New Jersey",2020,0.054042194425681506,82644.0,378700.0,1335.0,2751.0
New Jersey,"Mercer County, New Jersey",2009,0.0915461330633951,71767.0,311700.0,1023.0,2154.0
New Jersey,"Mercer County, New Jersey",2010,0.092458753871763,71217.0,309300.0,1046.0,2203.0
New Jersey,"Mercer County, New Jersey",2011,0.09015601366870203,73883.0,302100.0,1083.0,2266.0
New Jersey,"Mercer County, New Jersey",2012,0.09084438738128964,73759.0,293100.0,1106.0,2289.0
New Jersey,"Mercer County, New Jersey",2013,0.08981177256780086,73480.0,286900.0,1120.0,2289.0
New Jersey,"Mercer County, New Jersey",2014,0.08741644628615455,74118.0,280400.0,1135.0,2304.0
New Jersey,"Mercer County, New Jersey",2015,0.09237796611347883,72804.0,276500.0,1132.0,2261.0
New Jersey,"Mercer County, New Jersey",2016,0.09739822849255399,73966.0,277400.0,1144.0,2268.0
New Jersey,"Mercer County, New Jersey",2017,0.10277383384700627,77027.0,281900.0,1191.0,2290.0
New Jersey,"Mercer County, New Jersey",2018,0.10234930640512575,79990.0,284200.0,1233.0,2330.0
New Jersey,"Mercer County, New Jersey",2019,0.10299264782023403,81057.0,291100.0,1266.0,2315.0
New Jersey,"Mercer County, New Jersey",2020,0.09423560624332426,83306.0,290100.0,1311.0,2311.0
New Jersey,"Middlesex County, New Jersey",2009,0.052004689004563405,76321.0,354600.0,1166.0,2270.0
New Jersey,"Middlesex County, New Jersey",2010,0.05161455751380366,77615.0,356000.0,1187.0,2353.0
New Jersey,"Middlesex County, New Jersey",2011,0.052312623559395276,78622.0,349000.0,1216.0,2434.0
New Jersey,"Middlesex County, New Jersey",2012,0.05090034387545949,79442.0,340000.0,1245.0,2453.0
New Jersey,"Middlesex County, New Jersey",2013,0.051616539703862215,79596.0,330000.0,1265.0,2441.0
New Jersey,"Middlesex County, New Jersey",2014,0.05109037410676755,80118.0,325000.0,1292.0,2429.0
New Jersey,"Middlesex County, New Jersey",2015,0.05330603477210177,79593.0,323300.0,1299.0,2393.0
New Jersey,"Middlesex County, New Jersey",2016,0.052045965626171226,80716.0,324500.0,1332.0,2385.0
New Jersey,"Middlesex County, New Jersey",2017,0.0532405013461083,83133.0,329000.0,1384.0,2406.0
New Jersey,"Middlesex County, New Jersey",2018,0.05445845991062784,85954.0,336200.0,1432.0,2447.0
New Jersey,"Middlesex County, New Jersey",2019,0.05491666832467851,89533.0,344100.0,1469.0,2482.0
New Jersey,"Middlesex County, New Jersey",2020,0.04850156946968445,91731.0,351400.0,1495.0,2492.0
New Jersey,"Monmouth County, New Jersey",2009,0.09348885384054048,82013.0,429000.0,1097.0,2483.0
New Jersey,"Monmouth County, New Jersey",2010,0.09353070517418832,82265.0,424800.0,1137.0,2575.0
New Jersey,"Monmouth County, New Jersey",2011,0.09517506918541692,83842.0,413500.0,1178.0,2664.0
New Jersey,"Monmouth County, New Jersey",2012,0.09601903435468895,84746.0,399000.0,1204.0,2690.0
New Jersey,"Monmouth County, New Jersey",2013,0.09683460237539963,84526.0,389900.0,1219.0,2682.0
New Jersey,"Monmouth County, New Jersey",2014,0.09955619250150248,85605.0,386900.0,1241.0,2643.0
New Jersey,"Monmouth County, New Jersey",2015,0.10283154301197353,85242.0,385100.0,1238.0,2578.0
New Jersey,"Monmouth County, New Jersey",2016,0.10511793776083497,87297.0,387500.0,1273.0,2561.0
New Jersey,"Monmouth County, New Jersey",2017,0.10763691636854954,91807.0,396200.0,1315.0,2600.0
New Jersey,"Monmouth County, New Jersey",2018,0.10440799727348271,95699.0,408400.0,1372.0,2645.0
New Jersey,"Monmouth County, New Jersey",2019,0.10022593556822222,99733.0,421900.0,1399.0,2698.0
New Jersey,"Monmouth County, New Jersey",2020,0.09101141601294221,103523.0,435300.0,1437.0,2717.0
New Jersey,"Morris County, New Jersey",2009,0.05037455216588861,96316.0,477200.0,1199.0,2740.0
New Jersey,"Morris County, New Jersey",2010,0.05145782115340707,96747.0,474700.0,1221.0,2816.0
New Jersey,"Morris County, New Jersey",2011,0.05106106402316586,98148.0,463200.0,1256.0,2908.0
New Jersey,"Morris County, New Jersey",2012,0.05325543538386164,97979.0,446800.0,1313.0,2895.0
New Jersey,"Morris County, New Jersey",2013,0.05524004837776726,98633.0,432400.0,1339.0,2869.0
New Jersey,"Morris County, New Jersey",2014,0.05633854568550567,99142.0,426700.0,1353.0,2842.0
New Jersey,"Morris County, New Jersey",2015,0.05594317615914869,100214.0,423400.0,1357.0,2792.0
New Jersey,"Morris County, New Jersey",2016,0.059383193514792154,102798.0,428900.0,1388.0,2789.0
New Jersey,"Morris County, New Jersey",2017,0.06010164786424688,107034.0,438100.0,1420.0,2822.0
New Jersey,"Morris County, New Jersey",2018,0.05968457931780141,111316.0,448800.0,1476.0,2864.0
New Jersey,"Morris County, New Jersey",2019,0.05924826341296893,115527.0,456200.0,1534.0,2900.0
New Jersey,"Morris County, New Jersey",2020,0.052791293345540204,117298.0,462100.0,1622.0,2916.0
New Jersey,"Ocean County, New Jersey",2009,0.1911881678060224,59939.0,298600.0,1204.0,1957.0
New Jersey,"Ocean County, New Jersey",2010,0.19361260075491402,59620.0,294100.0,1258.0,2018.0
New Jersey,"Ocean County, New Jersey",2011,0.1956930494754355,60712.0,284100.0,1293.0,2083.0
New Jersey,"Ocean County, New Jersey",2012,0.19827552110113514,61038.0,275400.0,1309.0,2087.0
New Jersey,"Ocean County, New Jersey",2013,0.20444387048635773,61136.0,268100.0,1318.0,2075.0
New Jersey,"Ocean County, New Jersey",2014,0.2052476880063087,61839.0,264100.0,1337.0,2048.0
New Jersey,"Ocean County, New Jersey",2015,0.20534735293172232,61994.0,262700.0,1322.0,1993.0
New Jersey,"Ocean County, New Jersey",2016,0.20640766038758254,63108.0,264200.0,1328.0,1966.0
New Jersey,"Ocean County, New Jersey",2017,0.20640819999217558,65771.0,267900.0,1368.0,1988.0
New Jersey,"Ocean County, New Jersey",2018,0.2013826110077107,68021.0,272900.0,1422.0,2015.0
New Jersey,"Ocean County, New Jersey",2019,0.20168586324599272,70909.0,279000.0,1428.0,2034.0
New Jersey,"Ocean County, New Jersey",2020,0.19425647796666118,72679.0,286700.0,1459.0,2050.0
New Jersey,"Camden County, New Jersey",2009,0.06573578261863422,60362.0,217300.0,869.0,1813.0
New Jersey,"Camden County, New Jersey",2010,0.06733191478954191,60976.0,223700.0,897.0,1888.0
New Jersey,"Camden County, New Jersey",2011,0.07038408189579386,61824.0,224800.0,927.0,1953.0
New Jersey,"Camden County, New Jersey",2012,0.07950812481113591,62320.0,218700.0,967.0,1974.0
New Jersey,"Camden County, New Jersey",2013,0.08446066085668773,61683.0,210700.0,975.0,1982.0
New Jersey,"Camden County, New Jersey",2014,0.09004216167323974,61842.0,202900.0,983.0,1949.0
New Jersey,"Camden County, New Jersey",2015,0.095578515609813,62185.0,196800.0,978.0,1909.0
New Jersey,"Camden County, New Jersey",2016,0.09756073858114675,63028.0,193500.0,991.0,1895.0
New Jersey,"Camden County, New Jersey",2017,0.09165885478645638,65037.0,193500.0,1018.0,1901.0
New Jersey,"Camden County, New Jersey",2018,0.09152335046817434,67118.0,195800.0,1051.0,1936.0
New Jersey,"Camden County, New Jersey",2019,0.09071807762109492,70451.0,197800.0,1079.0,1954.0
New Jersey,"Camden County, New Jersey",2020,0.07557443259780748,70957.0,200400.0,1107.0,1931.0
New Jersey,"Atlantic County, New Jersey",2009,0.1845534139481671,54934.0,263700.0,934.0,1820.0
New Jersey,"Atlantic County, New Jersey",2010,0.19217808719978383,54766.0,264400.0,955.0,1888.0
New Jersey,"Atlantic County, New Jersey",2011,0.19729312596462067,55222.0,256600.0,995.0,1952.0
New Jersey,"Atlantic County, New Jersey",2012,0.20347883681322146,54559.0,248100.0,1017.0,1966.0
New Jersey,"Atlantic County, New Jersey",2013,0.20356262162311214,54235.0,237400.0,1038.0,1954.0
New Jersey,"Atlantic County, New Jersey",2014,0.2040691087613293,54392.0,230200.0,1043.0,1942.0
New Jersey,"Atlantic County, New Jersey",2015,0.20102012790834542,54461.0,225600.0,1047.0,1923.0
New Jersey,"Atlantic County, New Jersey",2016,0.20791900765571986,55456.0,222200.0,1054.0,1917.0
New Jersey,"Atlantic County, New Jersey",2017,0.2124185307763929,57514.0,219000.0,1070.0,1950.0
New Jersey,"Atlantic County, New Jersey",2018,0.21965512122324923,59989.0,218300.0,1094.0,1979.0
New Jersey,"Atlantic County, New Jersey",2019,0.2214485657031914,62110.0,217900.0,1120.0,2013.0
New Jersey,"Atlantic County, New Jersey",2020,0.2130347468709135,63680.0,216600.0,1129.0,1982.0
New Jersey,"Bergen County, New Jersey",2009,0.045610941587995855,81350.0,482400.0,1211.0,2851.0
New Jersey,"Bergen County, New Jersey",2010,0.04912252721276365,81708.0,482300.0,1236.0,2921.0
New Jersey,"Bergen County, New Jersey",2011,0.05337725306519181,83443.0,474200.0,1289.0,3013.0
New Jersey,"Bergen County, New Jersey",2012,0.052291173845914134,84255.0,461400.0,1308.0,3030.0
New Jersey,"Bergen County, New Jersey",2013,0.050911817551603636,83794.0,451400.0,1334.0,3001.0
New Jersey,"Bergen County, New Jersey",2014,0.05257438653337022,83686.0,443500.0,1340.0,2966.0
New Jersey,"Bergen County, New Jersey",2015,0.05205973252575019,85806.0,441100.0,1348.0,2930.0
New Jersey,"Bergen County, New Jersey",2016,0.04989965386219882,88487.0,443400.0,1380.0,2926.0
New Jersey,"Bergen County, New Jersey",2017,0.05008829351689387,91572.0,451200.0,1419.0,2956.0
New Jersey,"Bergen County, New Jersey",2018,0.051604636426340375,95837.0,459200.0,1454.0,3007.0
New Jersey,"Bergen County, New Jersey",2019,0.05022524788445845,101144.0,469500.0,1506.0,3061.0
New Jersey,"Bergen County, New Jersey",2020,0.04744679014305327,104623.0,477400.0,1557.0,3056.0
New Jersey,"Burlington County, New Jersey",2009,0.04901701388489457,75383.0,264100.0,1059.0,1996.0
New Jersey,"Burlington County, New Jersey",2010,0.052172816001651544,76258.0,270200.0,1095.0,2080.0
New Jersey,"Burlington County, New Jersey",2011,0.05440426333146946,77798.0,266200.0,1142.0,2137.0
New Jersey,"Burlington County, New Jersey",2012,0.05814244443938946,78229.0,259800.0,1160.0,2144.0
New Jersey,"Burlington County, New Jersey",2013,0.06357702349869451,78446.0,252500.0,1186.0,2122.0
New Jersey,"Burlington County, New Jersey",2014,0.067565502368783,79612.0,247800.0,1208.0,2099.0
New Jersey,"Burlington County, New Jersey",2015,0.0700279004619955,78621.0,245000.0,1207.0,2056.0
New Jersey,"Burlington County, New Jersey",2016,0.07318871992928844,80034.0,245000.0,1219.0,2046.0
New Jersey,"Burlington County, New Jersey",2017,0.07730471775415595,82839.0,245300.0,1263.0,2069.0
New Jersey,"Burlington County, New Jersey",2018,0.07426218870964132,84992.0,247600.0,1299.0,2101.0
New Jersey,"Burlington County, New Jersey",2019,0.0725863087607433,87416.0,251200.0,1346.0,2115.0
New Jersey,"Burlington County, New Jersey",2020,0.06534967075102109,90329.0,259600.0,1388.0,2137.0
New Jersey,"Hunterdon County, New Jersey",2009,0.03902559257281354,102500.0,452100.0,1132.0,2750.0
New Jersey,"Hunterdon County, New Jersey",2010,0.04021644052970972,100980.0,446700.0,1154.0,2816.0
New Jersey,"Hunterdon County, New Jersey",2011,0.0392557800542576,103879.0,437100.0,1209.0,2874.0
New Jersey,"Hunterdon County, New Jersey",2012,0.043660636860467464,105880.0,419000.0,1250.0,2837.0
New Jersey,"Hunterdon County, New Jersey",2013,0.05473781977507218,106143.0,404300.0,1296.0,2774.0
New Jersey,"Hunterdon County, New Jersey",2014,0.05363621704426348,106519.0,393500.0,1332.0,2702.0
New Jersey,"Hunterdon County, New Jersey",2015,0.058555484181788985,105444.0,390900.0,1328.0,2629.0
New Jersey,"Hunterdon County, New Jersey",2016,0.05894736842105263,108177.0,389500.0,1320.0,2574.0
New Jersey,"Hunterdon County, New Jersey",2017,0.06326024327784892,110969.0,393800.0,1388.0,2616.0
New Jersey,"Hunterdon County, New Jersey",2018,0.05899716781682556,112535.0,402800.0,1402.0,2693.0
New Jersey,"Hunterdon County, New Jersey",2019,0.06117534677307011,115379.0,415100.0,1446.0,2735.0
New Jersey,"Hunterdon County, New Jersey",2020,0.05531653349723417,117858.0,418700.0,1443.0,2787.0
New Jersey,"Cape May County, New Jersey",2009,0.5376582497748127,54441.0,344900.0,957.0,1802.0
New Jersey,"Cape May County, New Jersey",2010,0.5383864869809135,54292.0,337300.0,973.0,1861.0
New Jersey,"Cape May County, New Jersey",2011,0.5448373983739837,55315.0,332400.0,1001.0,1922.0
New Jersey,"Cape May County, New Jersey",2012,0.5583186999462033,56370.0,326400.0,1000.0,1963.0
New Jersey,"Cape May County, New Jersey",2013,0.5705716982472522,56494.0,312800.0,1026.0,1960.0
New Jersey,"Cape May County, New Jersey",2014,0.5836053938963804,57394.0,307000.0,1042.0,1919.0
New Jersey,"Cape May County, New Jersey",2015,0.590752124115163,57637.0,299700.0,1038.0,1884.0
